# t (s)	mx ()	my ()	mz ()
2.900153942634887e-10	0.9978265	0.002297793	-0.0028294818
2.950040749227652e-10	0.9990241	0.0029240162	-0.0027834806
3.0000626244580305e-10	0.999673	0.0035053932	-0.0027253043
3.050031945312266e-10	0.99987113	0.0040392447	-0.0026447454
3.1000146643692483e-10	0.99965936	0.004520319	-0.0025306942
3.1500316696351934e-10	0.9989874	0.0049320916	-0.0023763205
3.2000758230720767e-10	0.99776894	0.005247602	-0.002184134
3.250144804284539e-10	0.9960249	0.005438822	-0.0019655959
3.3000746516809934e-10	0.99403864	0.005486632	-0.0017371249
3.3500185595950953e-10	0.992307	0.0053842245	-0.0015123903
3.4001450874867816e-10	0.9913421	0.0051306738	-0.0013016332
3.4501565796858883e-10	0.99144846	0.0047337105	-0.0011133121
3.500063460756777e-10	0.9925597	0.0042053373	-0.00094944896
3.550126271677876e-10	0.9943201	0.0035544727	-0.0008065885
3.6001367747812353e-10	0.9962407	0.002794714	-0.0006817677
3.6500073341689733e-10	0.9978549	0.0019402604	-0.0005740434
3.700072594063223e-10	0.9988515	0.0009989424	-0.00048560463
3.750014635789749e-10	0.99916613	-5.8851715e-06	-0.000424288
3.800139768030737e-10	0.99896663	-0.0010568356	-0.0003994834
3.8501266668217003e-10	0.9985234	-0.002117279	-0.00042087238
3.9001481996540286e-10	0.9980347	-0.0031565386	-0.0004957092
3.9500565646761434e-10	0.9974746	-0.004133927	-0.0006278991
4.000009439861015e-10	0.996637	-0.005011056	-0.0008185261
4.050157471530213e-10	0.9953812	-0.005745915	-0.0010633315
4.100010608867436e-10	0.9938873	-0.0062938454	-0.0013461254
4.150044209707128e-10	0.9925977	-0.006638175	-0.0016486741
4.200091576275074e-10	0.9920284	-0.006772814	-0.0019492653
4.2501211453904887e-10	0.9924547	-0.00670518	-0.002234129
4.3001148971864606e-10	0.99372864	-0.006444249	-0.0024987212
4.3501210771658154e-10	0.9953465	-0.00599353	-0.0027453657
4.4000041927637365e-10	0.9967456	-0.005353385	-0.0029773256
4.4500692171888356e-10	0.9976419	-0.0045190263	-0.0031968232
4.500143891034942e-10	0.99811065	-0.003501651	-0.003399264
4.550091964974551e-10	0.99841285	-0.00232728	-0.0035765679
4.600065843592467e-10	0.9987081	-0.0010247695	-0.0037179745
4.6500605591451303e-10	0.99889576	0.00036775935	-0.0038079997
4.700071710280926e-10	0.9986859	0.001805453	-0.00382884
4.750095281416059e-10	0.9978534	0.003235244	-0.0037653055
4.8001281739646e-10	0.9964237	0.00459705	-0.0036105956
4.850007647496475e-10	0.9946829	0.0058272607	-0.0033700154
4.900054316831941e-10	0.99306774	0.006882079	-0.0030574515
4.950113196830474e-10	0.99204165	0.0077165985	-0.0026972862
5.000030779210309e-10	0.99188405	0.008298729	-0.002317517
5.050127832102502e-10	0.9926153	0.0086109955	-0.0019384795
5.100071234897104e-10	0.99401027	0.008638225	-0.0015766127
5.150074511705816e-10	0.99570215	0.008375334	-0.001234931
5.200042088472153e-10	0.9973046	0.007825055	-0.0009124352
5.250023997542039e-10	0.99855214	0.006999958	-0.000606665
5.300021033740176e-10	0.9993595	0.00592445	-0.00032072415
5.350034787265336e-10	0.9997648	0.0046348413	-6.484193e-05
5.400067949096027e-10	0.9997816	0.0031765085	0.00014486842
5.450123003052714e-10	0.9993248	0.0016005404	0.0002885443
5.500040164345436e-10	0.9982826	-3.152703e-05	0.00034551066
5.550138910921937e-10	0.9966346	-0.0016670868	0.0003005796
5.600100873551136e-10	0.9946081	-0.0032280502	0.00015084028
5.650042615296325e-10	0.99268305	-0.004653553	-9.095896e-05
5.700133696822375e-10	0.9914471	-0.0058934614	-0.00040130338
5.750079818889245e-10	0.99134433	-0.006901617	-0.00074969744
5.800041920133883e-10	0.9924114	-0.007658001	-0.0011123109
5.850023820543895e-10	0.99425435	-0.008148358	-0.0014730575
5.900028037194386e-10	0.99626094	-0.008364581	-0.0018247267
5.950052803150479e-10	0.9979155	-0.00830306	-0.0021654181
6.0000954198329e-10	0.99899364	-0.007965969	-0.002494247
6.050153662715494e-10	0.9995315	-0.007364399	-0.0028088172
6.100061947137176e-10	0.9996514	-0.006522322	-0.003103348
6.150132146191652e-10	0.9994176	-0.0054627727	-0.0033717644
6.200034109430481e-10	0.9987916	-0.0042270184	-0.0036007299
6.250078352983629e-10	0.9977196	-0.002848374	-0.0037774078
6.300102306179345e-10	0.99627006	-0.0013775923	-0.0038867886
6.350109977510692e-10	0.99465424	0.00013352235	-0.003916819
6.400106984283045e-10	0.99319065	0.0016280932	-0.0038593272
6.450098533189813e-10	0.9922462	0.003045865	-0.0037134609
6.500089916162083e-10	0.9921264	0.0043292227	-0.0034893558
6.550086575031691e-10	0.9929127	0.0054303505	-0.0032080098
6.600090438736199e-10	0.9943862	0.006314595	-0.0028957601
6.650101666428766e-10	0.996113	0.0069604875	-0.0025768334
6.700120754214215e-10	0.9976244	0.007359417	-0.0022684648
6.750146984818863e-10	0.99858385	0.007515071	-0.0019794437
6.800020021743729e-10	0.9989117	0.00744051	-0.0017120233
6.850062627431742e-10	0.99878526	0.007151468	-0.0014612407
6.900117941141802e-10	0.99848056	0.0066665625	-0.0012232743
6.950031291230467e-10	0.9981749	0.0060095876	-0.0009950148
7.000126016188442e-10	0.99780244	0.0051990277	-0.00077488687
7.050085626918299e-10	0.9971214	0.004264366	-0.00057272037
7.100073206356977e-10	0.99597704	0.00323345	-0.00040639538
7.150106181525728e-10	0.99454033	0.0021436457	-0.00029821804
7.200094216507601e-10	0.99326766	0.0010378398	-0.00026407177
7.250096096967934e-10	0.9926309	-4.749236e-05	-0.0003067603
7.300108930668049e-10	0.9928516	-0.0010804498	-0.000416605
7.350128234578043e-10	0.9938023	-0.0020333312	-0.00057500013
7.400150277902187e-10	0.9951163	-0.0028812871	-0.00075862434
7.450012330978035e-10	0.996394	-0.003603459	-0.00094386755
7.500033322575556e-10	0.99740946	-0.004195049	-0.0011155067
7.550055056114666e-10	0.99814016	-0.004652697	-0.0012670641
7.600077748265499e-10	0.9986827	-0.004981801	-0.0014030135
7.650102347761001e-10	0.9990853	-0.0051915655	-0.0015358143
7.700130438527639e-10	0.9992447	-0.005291132	-0.0016814385
7.750004352383037e-10	0.9989596	-0.005285501	-0.0018520915
7.800044547829402e-10	0.9980904	-0.005172773	-0.0020527379
7.85009100709606e-10	0.9966854	-0.004945302	-0.0022752648
7.900142958305882e-10	0.9949952	-0.0045956713	-0.0025010551
7.950039965436552e-10	0.99341244	-0.0041263625	-0.0027039624
8.000101740712801e-10	0.99234325	-0.0035481825	-0.002861286
8.05000606070828e-10	0.9921106	-0.002890187	-0.0029589564
8.100066539400634e-10	0.99280787	-0.0021788464	-0.0030008177
8.150107850835615e-10	0.9942392	-0.0014436103	-0.0030049502
8.200126912090251e-10	0.9959763	-0.0007016043	-0.0029969262
8.250068021649659e-10	0.9975584	4.054031e-05	-0.0029980915
8.300142332584498e-10	0.9987188	0.0007881822	-0.0030177247
8.350061434327879e-10	0.99941784	0.0015432747	-0.003051596
8.400148448786143e-10	0.9997378	0.0023180088	-0.0030858028
8.450087795012865e-10	0.99970657	0.0031114314	-0.0030996602
8.500040868989263e-10	0.9992506	0.0039186464	-0.0030693428
8.550008979240296e-10	0.99825805	0.004713156	-0.0029731337
8.600152157292117e-10	0.9967108	0.0054522236	-0.0027995738
8.650150258508601e-10	0.99483156	0.0060789473	-0.0025554595
8.700002044062394e-10	0.99307853	0.006549698	-0.0022616107
8.750025340131037e-10	0.9919871	0.0068373913	-0.0019441535
8.800059613214195e-10	0.99193364	0.00692482	-0.0016319334
8.850102582417515e-10	0.9929177	0.006808972	-0.0013455233
8.900151290981097e-10	0.9945818	0.0064959237	-0.0010930813
8.950044223782248e-10	0.99639946	0.005997057	-0.0008709194
9.00009852962608e-10	0.9979412	0.0053165536	-0.00066627894
9.050152516272974e-10	0.9989704	0.004459467	-0.00046924956
9.100045077983257e-10	0.9994566	0.0034323542	-0.0002765394
9.150095302136159e-10	0.9994897	0.0022364683	-9.3037925e-05
9.200141659494175e-10	0.99916965	0.00089413836	6.4225846e-05
9.250023573587022e-10	0.99855167	-0.0005550268	0.00017142745
9.300062181771268e-10	0.9976503	-0.0020706167	0.00020390193
9.35010002094423e-10	0.99649924	-0.0035866294	0.00014000725
9.40013911695361e-10	0.995194	-0.005033467	-3.1378822e-05
9.45002158744355e-10	0.99393964	-0.006335032	-0.00030511402
9.500069517628478e-10	0.9930278	-0.007435726	-0.00066190894
9.5501252087971e-10	0.9927624	-0.008287131	-0.001067897
9.6000307637119e-10	0.99328136	-0.008867153	-0.0014870348
9.650107383615464e-10	0.9944672	-0.009173497	-0.0018961508
9.700034422869693e-10	0.99595904	-0.00920047	-0.0022805475
9.750130828455108e-10	0.9973239	-0.0089400895	-0.0026430497
9.80004432190149e-10	0.9982297	-0.008383612	-0.0029883343
9.850019380823306e-10	0.9986215	-0.007523325	-0.0033248714
9.900157393096122e-10	0.99867004	-0.006362085	-0.0036536283
9.950141899526399e-10	0.99859595	-0.00492985	-0.0039641424
1e-09	0.9984768	-0.0032645825	-0.0042396467
