# t (s)	mx ()	my ()	mz ()
4.150004444450031e-10	0.33335197	0.4950805	0.117083825
4.200107019069056e-10	0.3378132	0.463932	0.12547474
4.250158841391655e-10	0.35268062	0.44283083	0.13045144
4.300139809882899e-10	0.38227215	0.43308988	0.13276553
4.350088933891106e-10	0.43015715	0.42463994	0.13801225
4.400074329988998e-10	0.50502807	0.40074828	0.15042414
4.450082527597632e-10	0.6030137	0.3473578	0.16563693
4.5000548482866637e-10	0.7015375	0.26245373	0.1761848
4.550141395794158e-10	0.7764738	0.15117666	0.1795919
4.6000447909030297e-10	0.8075091	0.019846482	0.17888317
4.65005338159103e-10	0.782092	-0.1278182	0.17450015
4.700042080032046e-10	0.6943813	-0.26981464	0.16477661
4.750105112777227e-10	0.55436754	-0.37274152	0.14978388
4.800105191314064e-10	0.39810252	-0.41209215	0.1321055
4.850095540676539e-10	0.26875642	-0.3972104	0.112721644
4.900038429868068e-10	0.17392269	-0.36248308	0.09037834
4.95015386694007e-10	0.11452309	-0.34381777	0.06835784
5.000055535192459e-10	0.107531704	-0.35600522	0.050933246
5.050059382536874e-10	0.13257957	-0.39545503	0.03752933
5.100073794694521e-10	0.16124396	-0.45360106	0.026477776
5.150063823533827e-10	0.19127846	-0.5157919	0.017495101
5.200041797014888e-10	0.22017291	-0.5758948	0.013033366
5.250103947737377e-10	0.23132052	-0.6335015	0.013792838
5.3000625778391e-10	0.21066464	-0.6806245	0.01645365
5.350076338967096e-10	0.1710911	-0.72480226	0.020690253
5.400010002315584e-10	0.13039285	-0.77184033	0.026297666
5.450149634052545e-10	0.07348494	-0.807784	0.034903824
5.500044992585578e-10	0.002604035	-0.8175586	0.040096004
5.550012213696396e-10	-0.06564018	-0.8097241	0.044471614
5.600021687714945e-10	-0.13116978	-0.80149895	0.047072545
5.650025182854307e-10	-0.19350362	-0.7813489	0.044999238
5.700016092229697e-10	-0.25411323	-0.74163574	0.04495649
5.750153434150132e-10	-0.31308967	-0.7049528	0.04897355
5.800120530206542e-10	-0.3708738	-0.6809743	0.054800108
5.850062138897075e-10	-0.4212263	-0.6626391	0.05688551
5.900081498649379e-10	-0.462854	-0.65758765	0.0553877
5.950121013160893e-10	-0.5090522	-0.6625275	0.05690546
6.000005772435635e-10	-0.5640736	-0.66160053	0.064901225
6.050059551456412e-10	-0.6164351	-0.64088506	0.08007166
6.100129131272453e-10	-0.66542846	-0.6060026	0.09808791
6.15009233327076e-10	-0.71610516	-0.55945164	0.113599636
6.200071548769856e-10	-0.7609849	-0.49458227	0.12248275
6.250153059485345e-10	-0.8015616	-0.41703328	0.12573697
6.300046321380438e-10	-0.84170485	-0.33388725	0.12673134
6.350046435783597e-10	-0.8796752	-0.24953471	0.12777631
6.400039609790045e-10	-0.9050081	-0.1625934	0.1300192
6.45011026779913e-10	-0.91233593	-0.073861025	0.13001531
6.500000288020648e-10	-0.9088896	0.010095909	0.1291531
6.550132963682707e-10	-0.90100676	0.086011045	0.12823708
6.600017027990689e-10	-0.8934775	0.15249828	0.12388556
6.650134709523901e-10	-0.893233	0.21167591	0.11365638
6.700104614475931e-10	-0.89771456	0.25869757	0.0984413
6.750018427417898e-10	-0.9028145	0.2914371	0.07953978
6.800124198817663e-10	-0.908188	0.31189552	0.060282595
6.850042105833313e-10	-0.91564757	0.32044107	0.042196725
6.900025455105145e-10	-0.9231359	0.31719914	0.024905626
6.950096774734643e-10	-0.9297427	0.30289736	0.010111309
7.000020391311882e-10	-0.934584	0.27917215	3.971165e-05
7.050141357142084e-10	-0.93612516	0.24980499	-0.0064273793
7.100155774867745e-10	-0.9358732	0.21917397	-0.009966579
7.150018756218081e-10	-0.93851036	0.18856911	-0.011376098
7.200099450216906e-10	-0.94479865	0.15733905	-0.01215841
7.250075722403869e-10	-0.95081383	0.12669985	-0.013944217
7.300079094931302e-10	-0.9538025	0.09785309	-0.01713208
7.350133929083214e-10	-0.95633054	0.07054214	-0.021106113
7.400051862374276e-10	-0.9605457	0.043447405	-0.024175478
7.450160025409567e-10	-0.9674445	0.01531056	-0.024962604
7.50015631412962e-10	-0.97595406	-0.013495059	-0.024338167
7.55001983339658e-10	-0.9828952	-0.040930063	-0.02273733
7.600147610616282e-10	-0.98629206	-0.06510575	-0.019210055
7.650136277964389e-10	-0.9864316	-0.08477859	-0.013995975
7.700032917610412e-10	-0.98495424	-0.099536814	-0.007582795
7.750002935034311e-10	-0.98237514	-0.10955382	-0.00042737296
7.800037416237914e-10	-0.9792778	-0.11504626	0.0060190805
7.850076319979612e-10	-0.97676116	-0.116824135	0.010919249
7.900051530624337e-10	-0.97518015	-0.116273604	0.014401039
7.950092584289192e-10	-0.9748936	-0.11399187	0.01644386
8.000031818233434e-10	-0.97630423	-0.11008588	0.017569229
8.050004927101408e-10	-0.9791005	-0.10494041	0.018657433
8.100004217392407e-10	-0.9819788	-0.0991065	0.019989649
8.150029427471186e-10	-0.9843773	-0.09266652	0.021892585
8.200065332609447e-10	-0.9865467	-0.08558433	0.024720563
8.250048853394142e-10	-0.9885758	-0.07811027	0.027932825
8.30005645453564e-10	-0.99058515	-0.07006233	0.030720852
8.350023844543766e-10	-0.9923495	-0.06131476	0.032572094
8.400036772090544e-10	-0.9933979	-0.052018624	0.033170443
8.450099346038801e-10	-0.9935626	-0.042417485	0.032751087
8.500065880491333e-10	-0.99321645	-0.0330233	0.03203109
8.550102037278047e-10	-0.99295145	-0.024043359	0.031271867
8.600033424101276e-10	-0.9929023	-0.015330062	0.0305166
8.650145393717082e-10	-0.9929272	-0.0065965047	0.030014206
8.700063214171491e-10	-0.9931473	0.0022598596	0.029895259
8.750156147875766e-10	-0.9935935	0.011236304	0.030123735
8.80012547524747e-10	-0.9941668	0.019798717	0.030322863
8.850144424647411e-10	-0.99480623	0.027414704	0.029769821
8.900021112534247e-10	-0.9953845	0.03373215	0.028117625
8.950124822334294e-10	-0.9957331	0.038487617	0.025542209
9.00010563518664e-10	-0.99587584	0.041256763	0.022338996
9.050141448566497e-10	-0.99595666	0.041897323	0.018854052
9.100066916534436e-10	-0.99606705	0.040392455	0.015597288
9.150029784366879e-10	-0.9961889	0.036815807	0.01286834
9.200012673151354e-10	-0.9962563	0.03141102	0.010792418
9.250079411608268e-10	-0.9962412	0.024535816	0.009441544
9.30000909513554e-10	-0.9961544	0.016774984	0.008699881
9.350123151654176e-10	-0.99609953	0.008696955	0.00834142
