# t (s)	mx ()	my ()	mz ()
3.001843309750394e-10	0.9989848	-3.4387295e-09	-1.432804e-10
3.052309827180816e-10	0.99953264	-3.295449e-09	-3.5357905e-10
3.1001489189162285e-10	0.99978477	-2.7003733e-09	-2.8887176e-10
3.1505087455169823e-10	0.9997987	-2.408035e-09	-3.4144643e-10
3.201110085480031e-10	0.99955064	-2.0683217e-09	-4.5295093e-10
3.251905171242715e-10	0.9990151	-1.3588528e-09	-8.296397e-10
3.300302261321419e-10	0.9982392	-4.5295093e-10	-1.117356e-09
3.351453999907883e-10	0.99722207	5.869874e-10	-1.0410939e-09
3.4003041357964936e-10	0.99623704	1.2294382e-09	-1.1566426e-09
3.452055366730639e-10	0.99543047	2.7500593e-09	-1.2745023e-09
3.5016273188265896e-10	0.99509615	3.8223513e-09	-1.1092676e-09
3.5516914362576534e-10	0.9952812	5.107253e-09	-8.839476e-10
3.602264828952539e-10	0.9959353	5.1511613e-09	-5.453899e-10
3.6522449945185816e-10	0.99686086	4.8900213e-09	-5.2921306e-10
3.700635921981536e-10	0.99780726	5.634155e-09	-2.1954254e-10
3.75076266055125e-10	0.99863404	5.769347e-09	3.4375742e-11
3.8005244914472053e-10	0.99916613	5.7993894e-09	1.0283835e-10
3.850176545019787e-10	0.9993806	5.7566365e-09	2.6229557e-10
3.9023952560409547e-10	0.9993339	5.6803744e-09	5.2747984e-10
3.952384221859725e-10	0.9991335	5.520917e-09	8.504385e-10
4.000267524137526e-10	0.9988647	4.5063997e-09	1.1291997e-09
4.051216486722506e-10	0.99848735	3.6236074e-09	1.3507644e-09
4.1001768813844e-10	0.99798435	2.5744251e-09	1.6043938e-09
4.152229994747142e-10	0.9972899	7.5568857e-10	1.8551345e-09
4.2020593634462073e-10	0.9965687	-1.3819625e-09	2.0740993e-09
4.2521705160313253e-10	0.99597216	-3.135992e-09	1.9412183e-09
4.3025119765369744e-10	0.9956965	-4.5872834e-09	1.7941826e-09
4.350253644307997e-10	0.9958343	-6.345935e-09	1.583595e-09
4.402411646293156e-10	0.9963853	-7.563818e-09	1.155487e-09
4.4506886479120716e-10	0.9971006	-8.890318e-09	6.6787154e-10
4.500729256209472e-10	0.9978364	-9.3917985e-09	1.0861578e-10
4.5504883743158626e-10	0.99841	-9.273939e-09	-3.4491288e-10
4.600252345487782e-10	0.998792	-9.082128e-09	-6.2020766e-10
4.6501607725148037e-10	0.9990381	-8.495141e-09	-7.490445e-10
4.700275721257047e-10	0.99920005	-7.99597e-09	-1.01134e-09
4.750626728990241e-10	0.99925804	-7.053093e-09	-1.2646806e-09
4.801236942150665e-10	0.99913186	-6.0570633e-09	-1.5148436e-09
4.852118295754791e-10	0.99874824	-4.6843445e-09	-1.8256696e-09
4.900653550687252e-10	0.99814546	-3.0227543e-09	-1.9100201e-09
4.951921841022437e-10	0.9973512	-1.9412183e-09	-2.2511777e-09
5.000797826805459e-10	0.99659765	-3.7899975e-10	-2.3479496e-09
5.052397472871049e-10	0.99599904	1.867267e-09	-2.2624436e-09
5.101615146971309e-10	0.99576026	2.6945959e-09	-2.3155962e-09
5.151071436820976e-10	0.9959023	5.3845697e-09	-2.1099194e-09
5.200745202173874e-10	0.99638796	6.2303864e-09	-1.91262e-09
5.250378250987025e-10	0.9970959	7.908153e-09	-1.5651073e-09
5.301981846213965e-10	0.9979038	9.599787e-09	-1.1445099e-09
5.350578769386395e-10	0.9985964	1.0168286e-08	-5.973868e-10
