# t (s)	mx ()	my ()	mz ()
2.500091289051567e-10	0.9833584	-0.07215339	-0.024692407
2.5501123141625933e-10	0.97731835	-0.06583163	-0.027878717
2.6000722922393696e-10	0.9684292	-0.056879554	-0.03100466
2.6500233410983933e-10	0.9596617	-0.045336053	-0.033456746
2.7000254730275555e-10	0.9556091	-0.0317915	-0.034942053
2.750055296166751e-10	0.95940834	-0.016989047	-0.035586357
2.8000926130989205e-10	0.9694206	-0.0015429322	-0.035864215
2.8500582365005514e-10	0.9798974	0.014275295	-0.036324877
2.9000241268188965e-10	0.98559356	0.030405346	-0.037261404
2.950012299310779e-10	0.98487854	0.046635233	-0.03871795
3.000131822951961e-10	0.9793806	0.06285112	-0.040777463
3.0500662635817046e-10	0.9719546	0.07966987	-0.0435853
3.1000338450459233e-10	0.96479106	0.099109836	-0.046932887
3.1500378231133023e-10	0.95864743	0.123161465	-0.049720697
3.2000710901403903e-10	0.9524492	0.15171586	-0.050253335
3.2501205505337916e-10	0.94389147	0.18163548	-0.04715814
3.3000206325067394e-10	0.9314491	0.20832098	-0.04025263
3.3500825557107024e-10	0.9158844	0.22911811	-0.030485258
3.4001583500344354e-10	0.90077436	0.24367987	-0.019460676
3.4501222773077096e-10	0.8915088	0.25307205	-0.008572832
3.500129741962476e-10	0.8921949	0.25816315	0.0015836692
3.5501503713427057e-10	0.90314555	0.25847563	0.01113312
3.600158562224016e-10	0.9208163	0.25247872	0.020543158
3.650024869940291e-10	0.9391476	0.23893614	0.0302282
3.7000769039489953e-10	0.9515064	0.2165944	0.04067427
3.7500158931077383e-10	0.9534442	0.18449742	0.05186668
3.8001306933938057e-10	0.94492316	0.14234214	0.06339063
3.8500774003987306e-10	0.92993325	0.0915534	0.07449927
3.900043272205327e-10	0.9144123	0.033331327	0.08462387
3.950056388136758e-10	0.9026805	-0.031473834	0.09308148
4.00011793321504e-10	0.8948758	-0.10234456	0.09864895
4.050065949856115e-10	0.88681626	-0.17831232	0.0996634
4.100055980066428e-10	0.8733705	-0.25692084	0.094501585
4.150073050708792e-10	0.85271686	-0.33310845	0.08270483
4.2001115815581786e-10	0.8270144	-0.4015687	0.065932535
4.250125117464106e-10	0.8002986	-0.45894727	0.04717769
4.3001585572017784e-10	0.77642924	-0.5046695	0.02884459
4.3501528069831485e-10	0.7583063	-0.53967714	0.011317885
4.4000193527156243e-10	0.74674845	-0.56519884	-0.0064857285
4.450067602365636e-10	0.73919487	-0.5804772	-0.025782475
4.5001250503816443e-10	0.7329511	-0.5814346	-0.04677171
4.550040876038059e-10	0.72933245	-0.56528836	-0.06856671
4.6001460263789956e-10	0.73246115	-0.5328998	-0.09014663
4.6501548512027605e-10	0.7459751	-0.48778972	-0.11036834
4.70003622502561e-10	0.7714291	-0.43230277	-0.12871616
4.750054393180553e-10	0.80617046	-0.36469316	-0.14587265
4.800034782861823e-10	0.8437466	-0.28213567	-0.16274987
4.850025735093922e-10	0.8784461	-0.18371023	-0.17942259
4.900038934030136e-10	0.905695	-0.07050239	-0.19412203
4.950081186489304e-10	0.91970414	0.054592688	-0.20371222
5.000138100465302e-10	0.91307425	0.18519177	-0.20545901
5.050030706068611e-10	0.8807696	0.31298402	-0.1991644
5.100042070027036e-10	0.8242785	0.4339294	-0.18674481
5.150000782123395e-10	0.74769765	0.54383945	-0.17012393
5.200128852058252e-10	0.65389323	0.6362347	-0.15053682
5.25015749047404e-10	0.5501244	0.70174694	-0.12944756
5.300077273956403e-10	0.44838527	0.735705	-0.10798226
5.350139860687767e-10	0.36198094	0.7447788	-0.08629124
5.400038479299188e-10	0.30101928	0.7473245	-0.06478606
5.450009579539273e-10	0.26561627	0.7617495	-0.0442793
5.500009381872176e-10	0.25053594	0.79256886	-0.025636593
5.550018004493663e-10	0.24932155	0.8314494	-0.009289339
5.600116176398204e-10	0.25585288	0.8673902	0.0043592546
5.650152034465902e-10	0.26593295	0.89069724	0.014724959
5.700106147171305e-10	0.2756695	0.8938443	0.022438055
5.75006859438377e-10	0.2796383	0.8744357	0.02955082
5.800132599780183e-10	0.27378404	0.83632016	0.037859533
5.850102343646086e-10	0.2610098	0.7874102	0.047711127
5.900053452182272e-10	0.25108522	0.73732024	0.059128348
5.950031848369381e-10	0.25036696	0.69494116	0.07199519
6.000069447184748e-10	0.25659224	0.665362	0.08508502
6.050013704543123e-10	0.26726645	0.6481129	0.09645062
6.100059595964938e-10	0.2851535	0.63744456	0.10513598
6.150069878919096e-10	0.31606445	0.62974477	0.110563785
6.200134082766375e-10	0.36694652	0.6267369	0.11236362
6.250139086524326e-10	0.43815273	0.6305973	0.11183089
6.30006187017986e-10	0.51880544	0.6363684	0.11292198
6.350125274103394e-10	0.5904958	0.62743473	0.12025377
6.400059568267974e-10	0.6383842	0.5871827	0.13461019
6.450020533516065e-10	0.6685738	0.51540226	0.15310903
6.500035433476118e-10	0.6962606	0.4237647	0.17102566
6.550088825709094e-10	0.7241177	0.32557994	0.1842314
6.600093311850666e-10	0.7441757	0.23150711	0.19187307
6.650028923323164e-10	0.74970186	0.1473161	0.19573171
6.700106902671353e-10	0.74352133	0.06985132	0.19760515
6.7500238571826e-10	0.7345988	-0.01506771	0.19621514
6.800042618728566e-10	0.72401375	-0.1182326	0.18894373
6.85003868494076e-10	0.71123534	-0.23270847	0.17612417
6.900008707528924e-10	0.698543	-0.34281227	0.1611145
6.95003767993262e-10	0.67343533	-0.43647563	0.14874566
7.000065835008125e-10	0.6127276	-0.5043051	0.13953896
7.050139768346138e-10	0.51559204	-0.543036	0.1340767
7.100041963869491e-10	0.40374103	-0.5649338	0.13310054
7.150050647379117e-10	0.29822528	-0.58419764	0.13421358
7.200076840760949e-10	0.21360712	-0.6089506	0.13746817
7.250022055089534e-10	0.14956288	-0.65256876	0.1448459
7.300011515556921e-10	0.08562486	-0.72290707	0.153289
7.350038458537451e-10	0.0037275436	-0.79762256	0.15818503
7.400143753759899e-10	-0.09425759	-0.8360063	0.16066264
7.450070126668185e-10	-0.19541435	-0.81903404	0.16410847
7.500012173387187e-10	-0.29054236	-0.7641036	0.16987595
7.550092265782162e-10	-0.3738803	-0.694142	0.1747481
7.600156248031727e-10	-0.4485881	-0.6203343	0.17415813
7.650056206887751e-10	-0.52549547	-0.545701	0.16865128
7.700131087446736e-10	-0.60517484	-0.47015047	0.16355951
7.750090564278482e-10	-0.67881054	-0.38968158	0.16329217
7.800058023828318e-10	-0.74109936	-0.30210024	0.16700318
7.850033292596952e-10	-0.78711075	-0.21165802	0.17171413
7.900109685159442e-10	-0.81919307	-0.123739645	0.17645122
7.950022888584516e-10	-0.84789985	-0.038758557	0.18117346
8.000015660219171e-10	-0.87541336	0.050367057	0.1849571
8.050141172364282e-10	-0.8909927	0.14380811	0.18529814
8.100004343176945e-10	-0.88452846	0.23072167	0.18162967
8.150011192395005e-10	-0.8508051	0.3059573	0.17595151
8.200127843846916e-10	-0.7949317	0.37155706	0.1702117
8.25015835155684e-10	-0.7300608	0.43213773	0.16481538
8.300041692762203e-10	-0.667345	0.48923355	0.1588325
8.350005097344616e-10	-0.6144625	0.54318607	0.15122807
8.400050361973609e-10	-0.571973	0.59385854	0.14116822
8.450133563012722e-10	-0.5343093	0.63910216	0.12875102
8.500064314054573e-10	-0.49812117	0.675418	0.11462151
8.550041314448876e-10	-0.46494657	0.70347947	0.09879914
8.600053072265769e-10	-0.43808216	0.7272738	0.08140087
8.650093567671726e-10	-0.42124918	0.75158864	0.062473226
8.700158702238994e-10	-0.41715458	0.7777698	0.042210564
8.750133529822876e-10	-0.42640767	0.80284226	0.021051442
8.800023975583677e-10	-0.4496234	0.8209917	-0.00036633984
8.85013024686126e-10	-0.484545	0.82420236	-0.02186654
8.90007407549595e-10	-0.52679527	0.80768967	-0.044011924
8.950031297785807e-10	-0.57441574	0.7717166	-0.06695519
9.000015217016756e-10	-0.6246524	0.7181884	-0.08943126
9.050142347857841e-10	-0.67625904	0.65071356	-0.11076608
9.100056033444397e-10	-0.72992665	0.57233953	-0.13069318
9.15007646001612e-10	-0.7847159	0.4806811	-0.14881653
9.200135745610096e-10	-0.8353527	0.37320936	-0.16307434
9.250107445090629e-10	-0.8772349	0.25335515	-0.17131427
9.300116984031142e-10	-0.9088996	0.12608063	-0.17343
9.35001394787509e-10	-0.92843753	-0.004086481	-0.17050643
9.400133338639737e-10	-0.9319299	-0.13242477	-0.16355932
9.450081440090386e-10	-0.9183841	-0.2515731	-0.15349674
9.500002801718117e-10	-0.8925062	-0.35778156	-0.14056358
9.550106722441971e-10	-0.85996747	-0.4485463	-0.12466577
9.6000265639692e-10	-0.82565236	-0.5205745	-0.1057986
9.650097164176633e-10	-0.7944815	-0.573915	-0.084227204
9.70008948269308e-10	-0.77168393	-0.6105913	-0.06053433
9.750076961408958e-10	-0.7590989	-0.6318464	-0.035569843
9.800075958847755e-10	-0.75640726	-0.63806736	-0.010891088
9.850122654191752e-10	-0.7627922	-0.6306311	0.012368711
9.900079008698591e-10	-0.77731234	-0.6110507	0.034073103
9.950081204929878e-10	-0.7996533	-0.5795418	0.054480318
1e-09	-0.82862693	-0.5357865	0.07335361
