# t (s)	mx ()	my ()	mz ()
3.1001468149070226e-10	0.99952453	3.4855922e-05	-2.3795068e-05
3.1500077897318975e-10	0.9989038	3.784896e-05	-2.2498216e-05
3.200056009536629e-10	0.9978599	4.0028943e-05	-2.0948704e-05
3.2501290802604347e-10	0.9964671	4.1213512e-05	-1.9241257e-05
3.300062982979085e-10	0.9949658	4.1288087e-05	-1.749243e-05
3.350010962990611e-10	0.993713	4.021602e-05	-1.57952e-05
3.400142486181163e-10	0.993052	3.7998572e-05	-1.421769e-05
3.4501595534927597e-10	0.99317014	3.4709887e-05	-1.2815603e-05
3.5000717571277744e-10	0.9940021	3.045211e-05	-1.1600967e-05
3.5501391863670123e-10	0.9952959	2.5299423e-05	-1.0552549e-05
3.6001547762636366e-10	0.99671215	1.936675e-05	-9.655506e-06
3.650030321446096e-10	0.99792755	1.2777292e-05	-8.90876e-06
3.7001006986406646e-10	0.9987229	5.608746e-06	-8.330105e-06
3.750047430934552e-10	0.9990348	-1.9429906e-06	-7.972886e-06
3.8000181994434984e-10	0.99895215	-9.7070915e-06	-7.898931e-06
3.8500109402442084e-10	0.9986335	-1.7453749e-05	-8.167967e-06
3.900038359665329e-10	0.9982085	-2.492925e-05	-8.822945e-06
3.9501123389870206e-10	0.99768615	-3.1861808e-05	-9.883505e-06
4.00007096196232e-10	0.9969862	-3.7944017e-05	-1.1336026e-05
4.0500640538237385e-10	0.9960712	-4.2915715e-05	-1.3133932e-05
4.100082207367851e-10	0.9950701	-4.654237e-05	-1.5178721e-05
4.1501196350525756e-10	0.9942604	-4.868693e-05	-1.7334862e-05
4.2000108396670223e-10	0.993933	-4.9323895e-05	-1.9462379e-05
4.250041493002887e-10	0.9942316	-4.8502905e-05	-2.1483207e-05
4.300037325070977e-10	0.9950615	-4.6287627e-05	-2.3352657e-05
4.35004689784606e-10	0.99612755	-4.272921e-05	-2.5074769e-05
4.4000939595555895e-10	0.99710476	-3.7858856e-05	-2.6668016e-05
4.450009427802222e-10	0.99780965	-3.174027e-05	-2.8130793e-05
4.5000902480336865e-10	0.99825984	-2.4434377e-05	-2.9449093e-05
4.5500441928590653e-10	0.99855727	-1.6156362e-05	-3.0566003e-05
4.600023780538952e-10	0.9987579	-7.118206e-06	-3.140905e-05
4.6500232469353756e-10	0.9987962	2.3998962e-06	-3.187808e-05
4.700038478107681e-10	0.9985313	1.2078075e-05	-3.186736e-05
4.750066116498918e-10	0.99787766	2.1560383e-05	-3.1297146e-05
4.80010300417506e-10	0.99689084	3.0466497e-05	-3.0144653e-05
4.850147135737934e-10	0.9957582	3.8426773e-05	-2.8456881e-05
4.900039058498232e-10	0.99474937	4.5101347e-05	-2.6351538e-05
4.950102739724418e-10	0.99411714	5.027607e-05	-2.3968132e-05
5.000024310430053e-10	0.9940228	5.3729644e-05	-2.1484466e-05
5.05012476826364e-10	0.99448	5.536918e-05	-1.9018846e-05
5.100071766226431e-10	0.99536693	5.5130382e-05	-1.6669697e-05
5.150077658371891e-10	0.99647814	5.3018564e-05	-1.445718e-05
5.200049071250616e-10	0.99758196	4.9095648e-05	-1.2384159e-05
5.250035526046562e-10	0.9984951	4.347767e-05	-1.0447169e-05
5.300038645415552e-10	0.999118	3.6346588e-05	-8.673867e-06
5.350058505780502e-10	0.999418	2.7949363e-05	-7.130004e-06
5.400097713324562e-10	0.99937296	1.858496e-05	-5.913447e-06
5.45015860972457e-10	0.99894685	8.586294e-06	-5.137429e-06
5.500081494328714e-10	0.998131	-1.6482327e-06	-4.907502e-06
5.550026012618845e-10	0.996992	-1.1759874e-05	-5.28587e-06
5.600153581935116e-10	0.99570996	-2.1378872e-05	-6.273455e-06
5.650104521881687e-10	0.9945852	-3.0059944e-05	-7.781282e-06
5.700037113702274e-10	0.9939209	-3.7524318e-05	-9.673496e-06
5.750144314260148e-10	0.9939173	-4.3564953e-05	-1.1802666e-05
5.800109011684002e-10	0.99457175	-4.800086e-05	-1.401861e-05
5.850093726270771e-10	0.99567145	-5.0776773e-05	-1.6233838e-05
5.900100758562682e-10	0.99689984	-5.1866864e-05	-1.8398216e-05
5.950129105873259e-10	0.99797577	-5.128111e-05	-2.0489933e-05
6.000016263311002e-10	0.998742	-4.9074115e-05	-2.2489927e-05
6.050079527779071e-10	0.9991663	-4.531373e-05	-2.4392046e-05
6.100153741475154e-10	0.9992636	-4.013276e-05	-2.6157268e-05
6.150070907788771e-10	0.99905515	-3.372277e-05	-2.7730823e-05
6.200141016050676e-10	0.9985476	-2.6253567e-05	-2.9055505e-05
6.250034106790402e-10	0.9977753	-1.8027717e-05	-3.0045674e-05
6.300066033454284e-10	0.99682665	-9.283403e-06	-3.0633375e-05
6.350079155975826e-10	0.99585766	-3.6474148e-07	-3.075388e-05
6.400080025790954e-10	0.9950539	8.390253e-06	-3.037371e-05
6.450074495984165e-10	0.99459565	1.6634653e-05	-2.9501767e-05
6.500068359116828e-10	0.99460596	2.4049332e-05	-2.8202463e-05
6.5500666209532e-10	0.99509245	3.0370269e-05	-2.6590043e-05
6.600071471090244e-10	0.9959285	3.5410012e-05	-2.4802166e-05
6.650084063800349e-10	0.9968975	3.9061386e-05	-2.2967497e-05
6.700104932108151e-10	0.9977705	4.1293602e-05	-2.1181408e-05
6.750133742740271e-10	0.998377	4.2137453e-05	-1.949647e-05
6.800011354400568e-10	0.9986569	4.167145e-05	-1.793051e-05
6.850059162340895e-10	0.9986627	3.998633e-05	-1.6459693e-05
6.90012119455153e-10	0.99849534	3.7189962e-05	-1.5067559e-05
6.950041181669173e-10	0.9982319	3.3417655e-05	-1.3747256e-05
7.000142972627942e-10	0.9978693	2.8781134e-05	-1.25056395e-05
7.05010953778121e-10	0.99735755	2.3466857e-05	-1.140604e-05
7.100104144482601e-10	0.9966853	1.764548e-05	-1.05349245e-05
7.150144944002023e-10	0.99595654	1.1527256e-05	-9.987959e-06
7.200135384406183e-10	0.9953639	5.3419403e-06	-9.828358e-06
7.250139686505705e-10	0.99508786	-7.149844e-07	-1.00605275e-05
7.300155809548388e-10	0.9952075	-6.468471e-06	-1.0633314e-05
7.350019606179101e-10	0.9956684	-1.1750493e-05	-1.1450014e-05
7.400046912962534e-10	0.9963317	-1.6473254e-05	-1.2402737e-05
7.450074673508972e-10	0.99703753	-2.0531726e-05	-1.3383759e-05
7.500101241920003e-10	0.99767363	-2.3875973e-05	-1.4323394e-05
7.550127851353425e-10	0.99819106	-2.6492027e-05	-1.5201395e-05
7.60015555699056e-10	0.9985729	-2.838884e-05	-1.604393e-05
7.650024844909284e-10	0.99879146	-2.9586088e-05	-1.6903234e-05
7.700057235796355e-10	0.9987904	-3.010887e-05	-1.7843266e-05
7.750095016398875e-10	0.9985081	-2.9957755e-05	-1.8895216e-05
7.800139579282469e-10	0.9979335	-2.9125036e-05	-2.0049294e-05
7.850030852398867e-10	0.9971387	-2.760764e-05	-2.1245007e-05
7.900088516705487e-10	0.99626124	-2.540752e-05	-2.2396953e-05
7.950151993968958e-10	0.99548924	-2.2577315e-05	-2.3394405e-05
8.000059284318618e-10	0.9950035	-1.9231167e-05	-2.4148454e-05
8.05012736428775e-10	0.9949256	-1.5484819e-05	-2.4626499e-05
8.100028489363966e-10	0.99528223	-1.150988e-05	-2.4849467e-05
8.150070722288829e-10	0.99598813	-7.4124937e-06	-2.4893328e-05
8.200092320914212e-10	0.99686694	-3.2990627e-06	-2.4851104e-05
8.250037009306721e-10	0.99772406	7.751143e-07	-2.4799217e-05
8.300119646855639e-10	0.99841976	4.811045e-06	-2.4769666e-05
8.35004680802865e-10	0.9988804	8.7820845e-06	-2.4746276e-05
8.40014217597069e-10	0.9990815	1.2712833e-05	-2.4674502e-05
8.450089912630163e-10	0.9990036	1.6555627e-05	-2.448034e-05
8.500051239989819e-10	0.9986313	2.0258645e-05	-2.4086083e-05
8.550026700300182e-10	0.9979757	2.3703775e-05	-2.343284e-05
8.600016579244229e-10	0.9971091	2.6727028e-05	-2.2502014e-05
8.650019814321517e-10	0.9961817	2.915045e-05	-2.1325406e-05
8.700035238255194e-10	0.9954018	3.08195e-05	-1.9978053e-05
8.750061385883964e-10	0.99497277	3.162236e-05	-1.8558332e-05
8.800097203057103e-10	0.9950101	3.150093e-05	-1.7165874e-05
8.85014053542992e-10	0.99549174	3.0450601e-05	-1.5877205e-05
8.900029737996414e-10	0.9962688	2.850838e-05	-1.473453e-05
8.950082911437753e-10	0.997143	2.5714031e-05	-1.3729752e-05
9.000138552949642e-10	0.9979258	2.212415e-05	-1.2841049e-05
9.050034951120419e-10	0.9984939	1.7806999e-05	-1.2042337e-05
9.100091626584035e-10	0.99879843	1.2796086e-05	-1.1317286e-05
9.150147357429271e-10	0.99883616	7.191603e-06	-1.0687876e-05
9.200040899251779e-10	0.99863577	1.1410747e-06	-1.0208198e-05
9.250091474490098e-10	0.9982359	-5.2219534e-06	-9.9526005e-06
9.300139503829565e-10	0.9976879	-1.1663646e-05	-1.0007542e-05
9.350026395503363e-10	0.99706084	-1.7916636e-05	-1.0438557e-05
9.40007348934654e-10	0.99643356	-2.3757291e-05	-1.1276599e-05
9.45012238546691e-10	0.99590844	-2.8906874e-05	-1.24941e-05
9.500015445510994e-10	0.99559134	-3.3132063e-05	-1.40042675e-05
