# t (s)	mx ()	my ()	mz ()
6.250065685864472e-10	0.60280514	-0.66673434	0.04274441
6.300030861330993e-10	0.5931523	-0.70607364	0.024728328
6.350003046570773e-10	0.58393395	-0.7324487	0.0076753413
6.400038750607057e-10	0.5725431	-0.74117285	-0.009368678
6.450155677436456e-10	0.5571886	-0.72742873	-0.027928276
6.500101895797538e-10	0.53649086	-0.68838924	-0.048988968
6.550141401858691e-10	0.5128818	-0.6281158	-0.07111528
6.600063545982996e-10	0.49733135	-0.55921006	-0.09165799
6.650023514148588e-10	0.50101256	-0.49231488	-0.11033704
6.70004138112423e-10	0.52330077	-0.4300239	-0.12797152
6.750128544620119e-10	0.557369	-0.37147734	-0.14336573
6.800066027476498e-10	0.60071003	-0.31767154	-0.15431722
6.850142025380695e-10	0.6543571	-0.26828685	-0.16082187
6.900025187561716e-10	0.7162308	-0.21960476	-0.16318287
6.950014288526364e-10	0.7798791	-0.16773304	-0.16142564
7.000060544215564e-10	0.83753526	-0.11280021	-0.15725383
7.050152733190073e-10	0.8821844	-0.055644948	-0.15287024
7.100105041784513e-10	0.90567803	0.0037715938	-0.15042377
7.150095852701934e-10	0.90319437	0.06766542	-0.15126127
7.20014165515027e-10	0.87431335	0.13479441	-0.15254337
7.250107182911027e-10	0.82022077	0.19612437	-0.15071929
7.300108057713607e-10	0.7497655	0.24281408	-0.1455298
7.350032465840854e-10	0.683474	0.2775308	-0.13686717
7.400006195752536e-10	0.63735396	0.31574708	-0.12410573
7.450095953454324e-10	0.61269397	0.36764628	-0.10899721
7.500023276541328e-10	0.59986293	0.42911798	-0.095675126
7.550032392264946e-10	0.58504564	0.4932088	-0.08589908
7.600153508582787e-10	0.56104416	0.5554554	-0.07569192
7.650156062077942e-10	0.52827144	0.60822713	-0.061129414
7.700068937080173e-10	0.48969537	0.6453359	-0.04517481
7.75006125329738e-10	0.4469824	0.6661272	-0.03387696
7.800077349964203e-10	0.4020925	0.67570543	-0.030697882
7.850150775950455e-10	0.3626065	0.68239456	-0.035152763
7.900061427391824e-10	0.33271182	0.6890236	-0.04289734
7.950150443933605e-10	0.30848348	0.6939347	-0.049911615
8.000078208305518e-10	0.2853376	0.7032092	-0.05552513
8.050000994715851e-10	0.25657424	0.7251635	-0.058763403
8.100023750582229e-10	0.21548812	0.760088	-0.05813158
8.150149879238959e-10	0.15989418	0.8025428	-0.054556325
8.200014077156552e-10	0.09472987	0.8472115	-0.050927363
8.250009360992828e-10	0.026957875	0.8778466	-0.049442574
8.300005171134595e-10	-0.03812583	0.8749413	-0.04853232
8.350019774814393e-10	-0.10315405	0.84694886	-0.046015684
8.400066854563736e-10	-0.17049678	0.8083109	-0.04478493
8.450009956988927e-10	-0.23050937	0.76304394	-0.046610747
8.500131691416711e-10	-0.27171597	0.7255587	-0.048566014
8.550072580013472e-10	-0.29776412	0.70851654	-0.049276795
8.600141069858415e-10	-0.32309628	0.7060765	-0.049206372
8.650104413876068e-10	-0.3570817	0.71459764	-0.051184908
8.700089533672381e-10	-0.40290588	0.72669756	-0.059899792
8.750004323617504e-10	-0.45951143	0.7206524	-0.075865045
8.800115744213546e-10	-0.52189034	0.6826481	-0.09643439
8.850008537374915e-10	-0.5818891	0.61874074	-0.11759218
8.900065428786605e-10	-0.6366338	0.5402998	-0.1357503
8.950062106426634e-10	-0.6918631	0.4609942	-0.14937836
9.000014027125403e-10	-0.7556188	0.38216567	-0.1606237
9.050071773148123e-10	-0.8196818	0.28891182	-0.17202641
9.100121517424166e-10	-0.86225694	0.17186338	-0.18091504
9.150008345586095e-10	-0.87744457	0.04329842	-0.18605873
9.200014445431089e-10	-0.87230587	-0.08570162	-0.18736964
9.250007460806628e-10	-0.85520536	-0.21147747	-0.18478046
9.300087623497343e-10	-0.83061916	-0.33481166	-0.17595173
9.3501475113348e-10	-0.797703	-0.445099	-0.16032793
9.400085963639292e-10	-0.7592549	-0.5321355	-0.14041679
9.450151348402117e-10	-0.7194925	-0.59489214	-0.1178416
9.500113590779047e-10	-0.6812766	-0.6390637	-0.09459541
9.550084826653896e-10	-0.64615893	-0.6725469	-0.071836755
9.600132773211253e-10	-0.61596394	-0.6991112	-0.048832394
9.65003938887748e-10	-0.5947325	-0.7155123	-0.024750715
9.700102516522167e-10	-0.59019357	-0.7219007	5.1590116e-05
9.75000984270865e-10	-0.6057741	-0.71598893	0.024472551
9.800159612842923e-10	-0.6358551	-0.6929078	0.04783747
9.85003977790992e-10	-0.67394006	-0.6546965	0.06834039
9.9000740719854e-10	-0.71868783	-0.6082494	0.08538431
9.950075336825436e-10	-0.7682347	-0.5538039	0.100024
1e-09	-0.819414	-0.4873022	0.11297454
