# t (s)	mx ()	my ()	mz ()
5.55011665984518e-10	0.59194136	0.33412972	-0.19054087
5.600024903766125e-10	0.54998094	0.41604027	-0.1823617
5.650062913443727e-10	0.508969	0.50284994	-0.16971153
5.700096653209066e-10	0.46047735	0.5942094	-0.15380143
5.750153993924394e-10	0.4053388	0.68848664	-0.13716914
5.800146104789679e-10	0.3500216	0.77067316	-0.1209384
5.850101799094445e-10	0.2924876	0.8188114	-0.10676237
5.900018808321361e-10	0.22771385	0.8249986	-0.095171876
5.950105210439478e-10	0.15889198	0.7940288	-0.0849993
6.000104218191751e-10	0.09807639	0.73120874	-0.07688025
6.050112349723797e-10	0.056248423	0.6584622	-0.073193945
6.100074239923189e-10	0.034101546	0.6001187	-0.071772836
6.150152146215654e-10	0.022566859	0.56055325	-0.06889541
6.200098509312601e-10	0.0083254455	0.54223686	-0.0639867
6.250146099395519e-10	-0.0238548	0.5437181	-0.05803988
6.300143560836712e-10	-0.08328736	0.5474436	-0.055814434
6.350077033942889e-10	-0.16541222	0.5482882	-0.060935173
6.400126028834577e-10	-0.2539481	0.5538078	-0.06843111
6.450061468432803e-10	-0.3369171	0.564078	-0.071232125
6.500025458592678e-10	-0.4207105	0.581225	-0.06879804
6.550034468499987e-10	-0.51089805	0.60687363	-0.069789544
6.600113956596041e-10	-0.59911865	0.6157169	-0.07774841
6.650004750567097e-10	-0.6658308	0.5903646	-0.08842741
6.700137782154244e-10	-0.7074872	0.5339673	-0.09913093
6.750111897736374e-10	-0.72935534	0.4514291	-0.10623406
6.800151699281252e-10	-0.739706	0.35070115	-0.10665198
6.850044526826366e-10	-0.7430535	0.24483004	-0.10356016
6.900137442680278e-10	-0.7369602	0.14557518	-0.10120813
6.950143783938661e-10	-0.72681177	0.06176029	-0.10148966
7.000035708780614e-10	-0.72461253	-0.0043666773	-0.10246754
7.050058084618214e-10	-0.73370004	-0.05241087	-0.10308154
7.100104283893014e-10	-0.75366235	-0.09547097	-0.10174405
7.150034886383246e-10	-0.78140163	-0.14827946	-0.09582262
7.200126992364196e-10	-0.81325465	-0.20779473	-0.0869652
7.250056245975847e-10	-0.84875035	-0.265584	-0.07652075
7.300116820352956e-10	-0.8790191	-0.31115875	-0.06303141
7.350076189421439e-10	-0.88932437	-0.33703735	-0.04657299
7.400048689812381e-10	-0.87898314	-0.34686804	-0.028123237
7.45004759341713e-10	-0.8587271	-0.34587702	-0.008607523
7.500121206159661e-10	-0.8405856	-0.3348353	0.010001226
7.550152546047626e-10	-0.83082724	-0.314898	0.025217146
7.600129232685532e-10	-0.8277808	-0.29100737	0.036727127
7.650017644321574e-10	-0.82761973	-0.2666335	0.044691484
7.70011922477e-10	-0.8348466	-0.24278997	0.048513375
7.750071381947312e-10	-0.85221374	-0.21831112	0.048205543
7.800050863553884e-10	-0.8768317	-0.19242398	0.04455504
7.850065111982993e-10	-0.9026417	-0.16769272	0.04002877
7.900082864149397e-10	-0.9237719	-0.14710352	0.03774799
7.950130211665723e-10	-0.9403262	-0.13042688	0.03862766
8.000095820134024e-10	-0.953586	-0.11551949	0.04155886
8.050145554455092e-10	-0.9629731	-0.099558435	0.045558333
8.100146853949507e-10	-0.96888506	-0.08173837	0.04951679
8.150026760631432e-10	-0.9703974	-0.06260115	0.05203487
8.200025555419845e-10	-0.9672963	-0.042180978	0.051480647
8.250032511619267e-10	-0.96348065	-0.022271205	0.047293343
8.300055364521826e-10	-0.9623231	-0.0050921133	0.040652048
8.350063980385328e-10	-0.96372306	0.008710658	0.03397811
8.400125430083127e-10	-0.9661317	0.019699568	0.029871032
8.450126437266632e-10	-0.967606	0.029528808	0.02968839
8.500019034310062e-10	-0.96828765	0.04040881	0.032455944
8.550036633832881e-10	-0.96951586	0.05342684	0.035814784
8.600159341913322e-10	-0.972197	0.06849305	0.038010966
8.650121812428147e-10	-0.9762584	0.08453945	0.038239952
8.700139369988295e-10	-0.9795635	0.09946367	0.036230166
8.750148378131457e-10	-0.98070127	0.1110251	0.031965308
8.800096477730495e-10	-0.98087436	0.11837761	0.025582986
8.850142956383324e-10	-0.9811957	0.121495746	0.017622927
8.900007804723223e-10	-0.9821474	0.12007765	0.009293566
8.950101800397328e-10	-0.98327196	0.113880455	0.002017377
9.000080527278102e-10	-0.983647	0.10299882	-0.0030712222
9.050107312004479e-10	-0.98318493	0.08809807	-0.0059200907
9.100006478671781e-10	-0.9826122	0.07090045	-0.0071930196
9.150090251316662e-10	-0.98314756	0.052880783	-0.0076523195
9.200042296363662e-10	-0.98507833	0.03476907	-0.0077268286
9.250004693519127e-10	-0.98735774	0.016453456	-0.0077165496
9.300131034891086e-10	-0.9891485	-0.00208961	-0.00788033
9.350118461638827e-10	-0.99034595	-0.020448465	-0.008274092
9.40012652584922e-10	-0.9911511	-0.03808193	-0.008560883
9.450143541273384e-10	-0.9919798	-0.05436443	-0.008199199
9.50007795823634e-10	-0.9928002	-0.068869896	-0.0066627515
9.550133262445847e-10	-0.99318606	-0.08106165	-0.0036860995
9.60015287868243e-10	-0.99280643	-0.09020856	0.00051577407
9.65014613311243e-10	-0.99180007	-0.09597102	0.005459894
9.70013973849276e-10	-0.9907455	-0.09834426	0.010609352
9.750150069101492e-10	-0.9899722	-0.097634204	0.015553153
9.800022247172827e-10	-0.9893958	-0.094226226	0.019940745
9.850082444787367e-10	-0.9890054	-0.08836904	0.02339568
9.900006247618722e-10	-0.98900914	-0.0804414	0.025631534
9.950098043137773e-10	-0.9896819	-0.0707824	0.026773322
1e-09	-0.9910821	-0.059799217	0.027353972
