# t (s)	mx ()	my ()	mz ()
3.1001568199549224e-10	0.9155346	0.10116942	-0.091976814
3.150005741963862e-10	0.8874221	0.13815075	-0.10136745
3.2000663774346234e-10	0.8566742	0.18615136	-0.10944096
3.250159216018715e-10	0.8220539	0.2450458	-0.113048084
3.3000700496118096e-10	0.7830298	0.3080594	-0.11016237
3.3501085966737663e-10	0.741564	0.368446	-0.100578144
3.4001337494723807e-10	0.7018638	0.42266786	-0.08546516
3.45004833976587e-10	0.6683739	0.47028545	-0.06749467
3.5000370217856923e-10	0.6431706	0.5133442	-0.049763646
3.550103415793022e-10	0.62603307	0.55412364	-0.03408406
3.600024574815163e-10	0.6191636	0.5936705	-0.019938113
3.6500170464383663e-10	0.62516576	0.6321091	-0.0056580277
3.700027425126415e-10	0.63824046	0.6640176	0.010470489
3.7500217066156576e-10	0.64793193	0.67831737	0.030317053
3.8000244047735424e-10	0.65031403	0.66609895	0.054041777
3.850051743934532e-10	0.64788353	0.62600267	0.07893355
3.900043813800672e-10	0.6431502	0.56384563	0.10207322
3.9500306190319206e-10	0.6366925	0.48745048	0.12260005
4.000041938467308e-10	0.6285123	0.40534255	0.14041904
4.050065367503353e-10	0.6210856	0.32757238	0.15450951
4.1000997282538136e-10	0.6190706	0.25794566	0.16513182
4.1501354576678606e-10	0.627005	0.19042309	0.17252758
4.2000154317613815e-10	0.6505902	0.11609719	0.17757817
4.2500290261490706e-10	0.6891752	0.023646174	0.18183567
4.300104212729354e-10	0.7284183	-0.09296366	0.18355174
4.3501575110162596e-10	0.75310814	-0.22778954	0.1797366
4.4000072412379234e-10	0.75501794	-0.36819306	0.17051443
4.4501530322737263e-10	0.7249672	-0.50310826	0.15782
4.5000705851763233e-10	0.65096354	-0.6141293	0.14237556
4.5501282607321213e-10	0.5353284	-0.6803124	0.12324729
4.6001570174605503e-10	0.40541893	-0.69494104	0.099182315
4.6500375433507037e-10	0.288751	-0.67497647	0.072838224
4.700105804503157e-10	0.19302984	-0.64067495	0.048173334
4.750040735003679e-10	0.11649466	-0.6060565	0.027698563
4.800025589689051e-10	0.059983324	-0.58424306	0.0139976265
4.850081590129599e-10	0.029821377	-0.58379984	0.009623174
4.900088094729455e-10	0.03177192	-0.6023994	0.012450398
4.950035933281819e-10	0.057721402	-0.6317259	0.016328843
5.000147404794908e-10	0.08763719	-0.66626084	0.017713003
5.050009699915202e-10	0.10539776	-0.70539397	0.019675495
5.10012678229009e-10	0.103405006	-0.74964345	0.025268335
5.150105791687827e-10	0.08174454	-0.79473746	0.031937882
5.200007625180686e-10	0.045172013	-0.83373123	0.036371958
5.250065905220951e-10	-0.002850122	-0.8596169	0.037598547
5.300018744243289e-10	-0.057951197	-0.866838	0.036550224
5.350081764445288e-10	-0.11476867	-0.8540101	0.034530293
5.400092213894926e-10	-0.16839899	-0.8279734	0.031324264
5.450067521111133e-10	-0.21885014	-0.7972103	0.026113795
5.500051915173034e-10	-0.26687592	-0.76318586	0.020675696
5.550005153043713e-10	-0.30956265	-0.72708887	0.01903048
5.600151596194356e-10	-0.3429676	-0.69714266	0.022978954
5.650110002134275e-10	-0.36661255	-0.6878885	0.029724699
5.700131410415369e-10	-0.3910442	-0.70812625	0.03745624
5.750030515732362e-10	-0.4285223	-0.7440934	0.047019087
5.800018633458533e-10	-0.47884285	-0.766841	0.059211098
5.850013624361488e-10	-0.53223497	-0.7596781	0.07352262
5.900062570109224e-10	-0.58131605	-0.72469383	0.08776901
5.950064332010904e-10	-0.6248	-0.6708341	0.09775786
6.000025473532145e-10	-0.668911	-0.6089726	0.101898886
6.050042941276673e-10	-0.7172703	-0.5443296	0.10390299
6.100114824621901e-10	-0.76472294	-0.4741891	0.10754082
6.150058706196785e-10	-0.8062062	-0.3975915	0.114331886
6.200003759141096e-10	-0.8385354	-0.3149638	0.12375093
6.250101912085224e-10	-0.8591855	-0.22796252	0.13333873
6.30008497340676e-10	-0.8748726	-0.13898836	0.14107482
6.350115960000971e-10	-0.8912641	-0.05014855	0.14528276
6.400141176458734e-10	-0.9073272	0.033865374	0.1447059
6.450139617772002e-10	-0.921349	0.109592095	0.13867077
6.500003082976447e-10	-0.9307716	0.1740635	0.12696387
6.550087127768275e-10	-0.9341183	0.2267797	0.1114313
6.600040866016746e-10	-0.93131185	0.26950073	0.09440969
6.650079359823681e-10	-0.92489433	0.30286714	0.076769695
6.700146120356963e-10	-0.91865355	0.3254318	0.059240356
6.75011189417871e-10	-0.91155726	0.33614582	0.042806655
6.800141717173963e-10	-0.90069056	0.33521715	0.028898811
6.850030083080349e-10	-0.88942164	0.32581714	0.018559301
6.900096630823906e-10	-0.88401175	0.3121759	0.0113290055
6.950151919101381e-10	-0.88728756	0.29629087	0.0056727366
7.000146355289751e-10	-0.89822316	0.27702022	-0.0007083184
7.050040787308025e-10	-0.91318023	0.2530233	-0.008888996
7.100062534357538e-10	-0.92847574	0.22406879	-0.018381117
7.150085688087591e-10	-0.94328207	0.19093756	-0.02751072
7.200014952448446e-10	-0.95815724	0.15504342	-0.034656823
7.250011504185733e-10	-0.97276497	0.11732221	-0.03908957
