# t (s)	mx ()	my ()	mz ()
0	1	0	0
5.00166822948542e-12	0.99977154	-0.00013835053	-4.6304776e-06
1.0002973762338026e-11	0.9990708	-0.00027097826	-1.5664698e-05
1.500899205762281e-11	0.99776596	-0.00039309225	-3.2852036e-05
2.0001520466633832e-11	0.99584955	-0.0004994938	-5.5436754e-05
2.5003078044805466e-11	0.9936216	-0.0005867157	-8.2348524e-05
3.001144338908546e-11	0.9916851	-0.0006520835	-0.00011211107
3.500325907719684e-11	0.9906781	-0.0006943427	-0.00014311342
4.000725935230414e-11	0.99091643	-0.0007137089	-0.00017432998
4.501175275080163e-11	0.9922686	-0.000710396	-0.00020485633
5.001041805166869e-11	0.9942533	-0.00068504974	-0.00023407234
5.5002843749851747e-11	0.99629295	-0.0006387466	-0.0002614134
6.001333642686028e-11	0.9979365	-0.00057281216	-0.0002863364
6.501323687038975e-11	0.99894965	-0.00048989983	-0.00030792205
7.000916294748043e-11	0.9993625	-0.00039299374	-0.000325416
7.5010639677704e-11	0.9992823	-0.0002854083	-0.00033821748
8.001164040789452e-11	0.99881995	-0.00017096935	-0.00034586823
8.500947899029085e-11	0.99812746	-5.362412e-05	-0.00034810047
9.001359886260002e-11	0.99725866	6.296319e-05	-0.00034486392
9.50104598916932e-11	0.9961671	0.0001747192	-0.0003364221
1.0001449288277337e-10	0.9948248	0.0002783976	-0.00032324975
1.0500983937530947e-10	0.99341005	0.0003706361	-0.00030610838
1.100101139872303e-10	0.9923324	0.00044935654	-0.00028584347
1.1500100374067535e-10	0.99204165	0.0005124991	-0.00026343364
1.2001426632874404e-10	0.9927235	0.00055879203	-0.00023955773
1.2500588988509454e-10	0.9941766	0.00058653986	-0.00021516997
1.3000140813516072e-10	0.99587506	0.0005954235	-0.00019082849
1.350108303104529e-10	0.997264	0.00058564235	-0.00016713192
1.4000425538445681e-10	0.99803436	0.00055828405	-0.00014480436
1.4501363771544265e-10	0.99825644	0.00051477883	-0.00012416155
