# t (s)	mx ()	my ()	mz ()
9.102262509381089e-11	0.88994205	0.28614002	-0.068850845
9.201534827939807e-11	0.8879371	0.2926742	-0.070259914
9.300810543700967e-11	0.88583714	0.29933596	-0.0717011
9.400122765367359e-11	0.88363534	0.30613005	-0.07317475
9.502195312811311e-11	0.8812607	0.31325084	-0.074722394
9.601531623206629e-11	0.8788341	0.32031733	-0.07626031
9.700872343265872e-11	0.8762872	0.32752085	-0.07782916
9.80021717629497e-11	0.87361324	0.33486336	-0.079428345
9.902314229652021e-11	0.87072563	0.3425557	-0.081102625
1.0001637988767283e-10	0.86777365	0.350183	-0.08276053
1.0100943396967692e-10	0.86467445	0.35795218	-0.084445864
1.020022426195076e-10	0.8614209	0.36586368	-0.08615744
1.0302236899211962e-10	0.85790896	0.3741439	-0.087942615
1.0401471201589334e-10	0.8543208	0.38234597	-0.089703634
1.0500679075118307e-10	0.8505569	0.39069128	-0.0914868
1.0602624191144579e-10	0.8464974	0.39941823	-0.09334107
1.0701816593603403e-10	0.84235346	0.40805623	-0.0951648
1.0801010400598426e-10	0.83801085	0.41683823	-0.09700596
1.0900205674528182e-10	0.8334624	0.42576292	-0.09886255
1.1002170170083881e-10	0.8285649	0.43508378	-0.10078476
1.1101389742779157e-10	0.8235762	0.44429475	-0.10266635
1.1200619086065703e-10	0.81835985	0.45364335	-0.10455671
1.1302633020848623e-10	0.81275374	0.46339396	-0.10650649
1.140189666635738e-10	0.807055	0.47301432	-0.108407296
1.1501167340870641e-10	0.8011094	0.48276252	-0.1103092
1.1600470020430946e-10	0.79490924	0.49263698	-0.11221002
1.170254866196966e-10	0.7882668	0.50291127	-0.114159465
1.1801892630560938e-10	0.781535	0.5130256	-0.11604965
1.190124741568669e-10	0.774534	0.5232495	-0.117930524
1.20006300861466e-10	0.76725787	0.5335789	-0.11980001
1.2100017992937196e-10	0.7597038	0.5440056	-0.12165535
1.22021805578469e-10	0.7516457	0.5548172	-0.1235455
1.2301596377920402e-10	0.743515	0.5654224	-0.12536643
1.2401013560368153e-10	0.7350955	0.5761035	-0.12716776
1.2500423643634708e-10	0.72638476	0.58685213	-0.12894818
1.2602566299474145e-10	0.71712726	0.5979585	-0.13075522
1.270190810121222e-10	0.70782197	0.6088124	-0.13249075
1.2801209138424267e-10	0.69821966	0.61970407	-0.13420434
1.2900465526219221e-10	0.6883181	0.6306234	-0.13589682
1.3002447205929523e-10	0.67782485	0.6418663	-0.13761613
